,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
13,2023,10661-10661_game_3,DCup,Top Esports,Red,Kalista,Varus,Rakan,Kai'Sa,Ezreal,Aatrox,Lee Sin,Orianna,Senna,Tahm Kench,0
14,2023,10661-10661_game_4,DCup,Top Esports,Blue,Nocturne,Varus,Poppy,Lee Sin,Xin Zhao,Jax,Jarvan IV,Akali,Lucian,Nami,1
15,2023,10661-10661_game_4,DCup,JD Gaming,Red,LeBlanc,Ashe,Kalista,Vi,Rumble,Renekton,Sejuani,Neeko,Zeri,Milio,0
16,2023,10661-10661_game_5,DCup,JD Gaming,Blue,Ashe,LeBlanc,Akali,Vi,Poppy,Jax,Xin Zhao,Neeko,Lucian,Nami,1
17,2023,10661-10661_game_5,DCup,Top Esports,Red,Kalista,Varus,Nocturne,Sejuani,Azir,Gragas,Lee Sin,Sylas,Draven,Milio,0
18,2023,10662-10662_game_1,DCup,Ninjas in Pyjamas,Blue,Nocturne,Neeko,Jax,Maokai,Sejuani,Aatrox,Lee Sin,LeBlanc,Caitlyn,Lux,0
19,2023,10662-10662_game_1,DCup,Bilibili Gaming,Red,Rumble,Ashe,Poppy,Draven,Rakan,Renekton,Nidalee,Tristana,Kalista,Renata Glasc,1
20,2023,10662-10662_game_2,DCup,Ninjas in Pyjamas,Blue,Jax,Nocturne,Kalista,Varus,Rakan,Renekton,Bel'Veth,Neeko,Lucian,Milio,0
21,2023,10662-10662_game_2,DCup,Bilibili Gaming,Red,Rumble,Ashe,LeBlanc,Vi,Poppy,K'Sante,Lee Sin,Orianna,Caitlyn,Lux,1
22,2023,10662-10662_game_3,DCup,Ninjas in Pyjamas,Blue,Nocturne,Neeko,Jax,Nidalee,Kindred,Renekton,Maokai,LeBlanc,Caitlyn,Lux,0
23,2023,10662-10662_game_3,DCup,Bilibili Gaming,Red,Rumble,Ashe,Poppy,K'Sante,Lee Sin,Kennen,Vi,Tristana,Kalista,Renata Glasc,1
24,2023,10663-10663_game_1,DCup,Rare Atom,Blue,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,Aatrox,Vi,Akali,Draven,Ashe,0
25,2023,10663-10663_game_1,DCup,JD Gaming,Red,LeBlanc,Kalista,Rumble,Rell,Poppy,Jax,Lee Sin,Azir,Varus,Tahm Kench,1
26,2023,10663-10663_game_2,DCup,Rare Atom,Blue,Nocturne,Ashe,Neeko,Lucian,Xayah,Aatrox,Kha'Zix,Azir,Varus,Nautilus,0
27,2023,10663-10663_game_2,DCup,JD Gaming,Red,LeBlanc,Kalista,Rumble,Rell,Poppy,Jax,Lee Sin,Orianna,Ezreal,Braum,1
28,2023,10663-10663_game_3,DCup,JD Gaming,Blue,LeBlanc,Rumble,Kalista,Vi,Akali,Jax,Xin Zhao,Neeko,Lucian,Milio,1
29,2023,10663-10663_game_3,DCup,Rare Atom,Red,Nocturne,Ashe,Varus,Sejuani,Lee Sin,Aatrox,Poppy,Orianna,Draven,Nautilus,0
30,2023,10664-10664_game_1,DCup,JD Gaming,Blue,,,,,,Yone,Lee Sin,Orianna,Ashe,Renata Glasc,0
31,2023,10664-10664_game_1,DCup,Bilibili Gaming,Red,,,,,,Aatrox,Vi,Neeko,Varus,Rakan,1
32,2023,10664-10664_game_2,DCup,Bilibili Gaming,Blue,,,,,,Jax,Wukong,Ahri,Xayah,Rakan,1
33,2023,10664-10664_game_2,DCup,JD Gaming,Red,,,,,,Gragas,Xin Zhao,Syndra,Varus,Renata Glasc,0
34,2023,10664-10664_game_3,DCup,JD Gaming,Blue,,,,,,Udyr,Xin Zhao,Neeko,Lucian,Milio,0
35,2023,10664-10664_game_3,DCup,Bilibili Gaming,Red,,,,,,Rumble,Lee Sin,Akali,Xayah,Rakan,1
36,2024,10665-10665_game_1,LPL,Bilibili Gaming,Blue,Akali,Senna,Milio,Ornn,Vi,K'Sante,Brand,LeBlanc,Varus,Ashe,1
37,2024,10665-10665_game_1,LPL,Top Esports,Red,Rumble,Neeko,Orianna,Jax,Lee Sin,Udyr,Xin Zhao,Azir,Kalista,Nautilus,0
38,2024,10665-10665_game_2,LPL,Top Esports,Blue,LeBlanc,Neeko,Rumble,Nocturne,Jax,Udyr,Jarvan IV,Azir,Kalista,Renata Glasc,1
39,2024,10665-10665_game_2,LPL,Bilibili Gaming,Red,Akali,Ashe,Milio,Poppy,K'Sante,Aatrox,Vi,Orianna,Xayah,Rakan,0
40,2024,10665-10665_game_3,LPL,Bilibili Gaming,Blue,Akali,Senna,Milio,Udyr,Vi,Kennen,Wukong,LeBlanc,Varus,Renata Glasc,1
41,2024,10665-10665_game_3,LPL,Top Esports,Red,Neeko,Ashe,Rumble,Jax,Xin Zhao,Sion,Lee Sin,Azir,Kalista,Soraka,0
42,2024,10666-10666_game_1,LPL,Royal Never Give Up,Blue,Milio,Vi,Ashe,Tahm Kench,Neeko,Udyr,Nocturne,Orianna,Kalista,Rell,0
43,2024,10666-10666_game_1,LPL,EDward Gaming,Red,Rumble,Senna,Rakan,Renata Glasc,Nautilus,Jax,Maokai,Azir,Varus,Bard,1
44,2024,10666-10666_game_2,LPL,EDward Gaming,Blue,Rumble,Senna,Rakan,Orianna,Taliyah,Jax,Maokai,Azir,Jhin,Neeko,0
45,2024,10666-10666_game_2,LPL,Royal Never Give Up,Red,Ashe,Nocturne,Kalista,Bard,Milio,K'Sante,Vi,Akali,Varus,Nautilus,1
46,2024,10666-10666_game_3,LPL,Royal Never Give Up,Blue,Milio,Jax,Ashe,Bard,Jayce,Kennen,Vi,Taliyah,Kalista,Sett,1
47,2024,10666-10666_game_3,LPL,EDward Gaming,Red,Rumble,K'Sante,Nocturne,Renata Glasc,Alistar,Aatrox,Poppy,Azir,Varus,Nautilus,0
48,2024,10667-10667_game_1,LPL,Oh My God,Blue,Corki,Tristana,Nocturne,Poppy,Maokai,Rumble,Jax,LeBlanc,Varus,Rakan,1
49,2024,10667-10667_game_1,LPL,Team WE,Red,Ashe,Lucian,Kalista,Bard,Vi,Udyr,Xin Zhao,Azir,Aphelios,Renata Glasc,0
50,2024,10667-10667_game_2,LPL,Oh My God,Blue,Corki,Tristana,Nocturne,Poppy,Rumble,Jax,Maokai,LeBlanc,Ziggs,Rakan,1
51,2024,10667-10667_game_2,LPL,Team WE,Red,Ashe,Lucian,Kalista,Xin Zhao,K'Sante,Udyr,Vi,Azir,Varus,Renata Glasc,0
52,2024,10668-10668_game_1,LPL,Anyone's Legend,Blue,Nocturne,Vi,Renata Glasc,Senna,Zeri,K'Sante,Maokai,Azir,Lucian,Milio,1
53,2024,10668-10668_game_1,LPL,FunPlus Phoenix,Red,Ashe,Tristana,Kalista,Poppy,Trundle,Jax,Xin Zhao,Corki,Swain,Pyke,0
54,2024,10668-10668_game_2,LPL,FunPlus Phoenix,Blue,Lucian,Tristana,Kalista,Maokai,Poppy,Jax,Nocturne,Orianna,Kai'Sa,Rell,0
55,2024,10668-10668_game_2,LPL,Anyone's Legend,Red,Ashe,Senna,Xin Zhao,Rakan,Aphelios,K'Sante,Sejuani,Azir,Varus,Renata Glasc,1
56,2024,10669-10669_game_1,LPL,Ninjas in Pyjamas,Blue,Tristana,Renata Glasc,Ashe,Maokai,Brand,Aatrox,Rell,Azir,Xayah,Rakan,1
57,2024,10669-10669_game_1,LPL,LGD Gaming,Red,Kalista,LeBlanc,Nocturne,Udyr,Rumble,K'Sante,Sejuani,Yone,Senna,Tahm Kench,0
58,2024,10669-10669_game_2,LPL,LGD Gaming,Blue,Nocturne,Ashe,Vi,Caitlyn,Rakan,Udyr,Kindred,Azir,Senna,Tahm Kench,0
59,2024,10669-10669_game_2,LPL,Ninjas in Pyjamas,Red,Tristana,Renata Glasc,LeBlanc,Varus,Kalista,K'Sante,Maokai,Yone,Lucian,Milio,1
60,2024,10670-10670_game_1,LPL,Ultra Prime,Blue,Rengar,Varus,Nocturne,Orianna,Corki,K'Sante,Xin Zhao,Azir,Kalista,Nautilus,0
61,2024,10670-10670_game_1,LPL,Invictus Gaming,Red,Akali,Neeko,Ashe,Maokai,Udyr,Jax,Rell,Taliyah,Draven,Renata Glasc,1
62,2024,10670-10670_game_2,LPL,Invictus Gaming,Blue,Akali,Neeko,Nocturne,Corki,Tristana,K'Sante,Lee Sin,Azir,Kalista,Nautilus,1
63,2024,10670-10670_game_2,LPL,Ultra Prime,Red,Rengar,Ashe,Jax,Vi,Rell,Gnar,Maokai,LeBlanc,Lucian,Milio,0
64,2024,10671-10671_game_1,LPL,Weibo Gaming,Blue,Senna,Vi,Neeko,Rell,Jarvan IV,Udyr,Xin Zhao,Taliyah,Aphelios,Milio,1
65,2024,10671-10671_game_1,LPL,Rare Atom,Red,Ashe,Maokai,Brand,LeBlanc,Corki,K'Sante,Poppy,Azir,Lucian,Nami,0
66,2024,10671-10671_game_2,LPL,Rare Atom,Blue,Ashe,Brand,LeBlanc,Vi,Neeko,Poppy,Rell,Azir,Lucian,Nami,0
67,2024,10671-10671_game_2,LPL,Weibo Gaming,Red,Senna,Maokai,Milio,Udyr,Jax,K'Sante,Xin Zhao,Taliyah,Kalista,Renata Glasc,1
68,2024,10672-10672_game_1,LPL,LNG Esports,Blue,Nocturne,Kalista,Vi,Poppy,Kennen,Jax,Sejuani,Orianna,Aphelios,Milio,0
69,2024,10672-10672_game_1,LPL,ThunderTalk Gaming,Red,Ashe,Rumble,Rell,Xin Zhao,Wukong,K'Sante,Maokai,Azir,Lucian,Nami,1
70,2024,10672-10672_game_2,LPL,ThunderTalk Gaming,Blue,Vi,Kalista,Orianna,Jax,LeBlanc,K'Sante,Maokai,Corki,Aphelios,Milio,0
71,2024,10672-10672_game_2,LPL,LNG Esports,Red,Nocturne,Poppy,Ashe,Tristana,Yone,Gnar,Rell,Azir,Lucian,Nami,1
72,2024,10672-10672_game_3,LPL,LNG Esports,Blue,Nocturne,Kalista,Vi,Senna,Rakan,Jax,Lee Sin,Neeko,Varus,Renata Glasc,0
73,2024,10672-10672_game_3,LPL,ThunderTalk Gaming,Red,Ashe,Orianna,Milio,Rumble,Xin Zhao,Udyr,Brand,Tristana,Lucian,Nami,1
74,2024,10673-10673_game_1,LPL,Anyone's Legend,Blue,Maokai,Azir,Jax,Aphelios,Rakan,Udyr,Trundle,Orianna,Varus,Renata Glasc,0
75,2024,10673-10673_game_1,LPL,Team WE,Red,Kalista,Lucian,Ashe,Nocturne,Poppy,K'Sante,Rell,Tristana,Miss Fortune,Bard,1
76,2024,10673-10673_game_2,LPL,Team WE,Blue,Kalista,Lucian,Ashe,Senna,Ziggs,K'Sante,Dr. Mundo,Azir,Varus,Nautilus,1
77,2024,10673-10673_game_2,LPL,Anyone's Legend,Red,Rumble,Gnar,Udyr,Poppy,Vi,Jax,Maokai,Tristana,Xayah,Rakan,0
78,2024,10674-10674_game_1,LPL,Oh My God,Blue,Nocturne,Tristana,Ashe,Jax,Gwen,K'Sante,Xin Zhao,Corki,Lucian,Nami,0
79,2024,10674-10674_game_1,LPL,FunPlus Phoenix,Red,Varus,Kalista,Udyr,LeBlanc,Taliyah,Gnar,Maokai,Azir,Aphelios,Milio,1
80,2024,10674-10674_game_2,LPL,FunPlus Phoenix,Blue,Varus,Kalista,LeBlanc,Tristana,Taliyah,K'Sante,Maokai,Azir,Zeri,Lulu,1
81,2024,10674-10674_game_2,LPL,Oh My God,Red,Ashe,Nocturne,Lucian,Caitlyn,Draven,Gwen,Xin Zhao,Orianna,Xayah,Rakan,0
82,2024,10675-10675_game_1,LPL,Bilibili Gaming,Blue,Nautilus,Nocturne,K'Sante,Gnar,Blitzcrank,Udyr,Kindred,Neeko,Lucian,Milio,1
83,2024,10675-10675_game_1,LPL,Royal Never Give Up,Red,Ashe,Renata Glasc,Jax,Brand,Maokai,Rumble,Vi,Azir,Varus,Rell,0
84,2024,10675-10675_game_2,LPL,Royal Never Give Up,Blue,Renata Glasc,Lucian,Ashe,Kindred,Azir,Rumble,Brand,Tristana,Aphelios,Milio,0
85,2024,10675-10675_game_2,LPL,Bilibili Gaming,Red,Nautilus,Jax,Nocturne,Rell,Rakan,K'Sante,Lee Sin,Akali,Senna,Tahm Kench,1
86,2024,10676-10676_game_1,LPL,Invictus Gaming,Blue,Rumble,LeBlanc,Lucian,Azir,Akali,Jax,Nocturne,Neeko,Varus,Renata Glasc,0
87,2024,10676-10676_game_1,LPL,Ninjas in Pyjamas,Red,Rengar,Kalista,Ashe,Orianna,Rell,K'Sante,Maokai,Corki,Senna,Tahm Kench,1
88,2024,10676-10676_game_2,LPL,Ninjas in Pyjamas,Blue,Rengar,Kalista,Ashe,Maokai,Nocturne,K'Sante,Vi,Azir,Xayah,Rakan,1
89,2024,10676-10676_game_2,LPL,Invictus Gaming,Red,Rumble,Lucian,Senna,Akali,LeBlanc,Jax,Rell,Orianna,Varus,Lissandra,0
90,2024,10677-10677_game_1,LPL,Ultra Prime,Blue,Tristana,Yone,Azir,Jayce,Gnar,K'Sante,Maokai,Akali,Lucian,Milio,1
91,2024,10677-10677_game_1,LPL,LGD Gaming,Red,Nocturne,LeBlanc,Ashe,Jax,Orianna,Poppy,Brand,Corki,Senna,Tahm Kench,0
92,2024,10677-10677_game_2,LPL,Ultra Prime,Blue,Tristana,Yone,Azir,Jayce,Poppy,Aatrox,Trundle,Corki,Lucian,Nami,0
93,2024,10677-10677_game_2,LPL,LGD Gaming,Red,LeBlanc,Nocturne,Ashe,Jax,Vi,K'Sante,Maokai,Akali,Aphelios,Milio,1
94,2024,10677-10677_game_3,LPL,LGD Gaming,Blue,Nocturne,Ashe,LeBlanc,Jax,Akali,Aatrox,Rell,Neeko,Lucian,Nami,1
95,2024,10677-10677_game_3,LPL,Ultra Prime,Red,Tristana,Brand,Azir,Kindred,Vi,K'Sante,Maokai,Corki,Aphelios,Milio,0
96,2024,10678-10678_game_1,LPL,Top Esports,Blue,Jax,Azir,Varus,Gnar,Milio,Udyr,Xin Zhao,Akali,Senna,Tahm Kench,1
97,2024,10678-10678_game_1,LPL,EDward Gaming,Red,Lucian,Ashe,Renata Glasc,Vi,Aatrox,K'Sante,Lee Sin,Corki,Aphelios,Rell,0
98,2024,10678-10678_game_2,LPL,EDward Gaming,Blue,Renata Glasc,Akali,Ashe,Jarvan IV,Yone,Udyr,Xin Zhao,Orianna,Aphelios,Milio,0
99,2024,10678-10678_game_2,LPL,Top Esports,Red,Jax,Azir,Vi,Nocturne,K'Sante,Rumble,Maokai,Tristana,Lucian,Nami,1
100,2024,10679-10679_game_1,LPL,ThunderTalk Gaming,Blue,Kalista,Maokai,Vi,Azir,LeBlanc,Udyr,Wukong,Orianna,Lucian,Nami,0
101,2024,10679-10679_game_1,LPL,Weibo Gaming,Red,Senna,Tristana,Rell,Jarvan IV,Poppy,K'Sante,Nocturne,Neeko,Aphelios,Milio,1
102,2024,10679-10679_game_2,LPL,Weibo Gaming,Blue,Senna,Vi,Ashe,Maokai,Poppy,Aatrox,Jarvan IV,Azir,Lucian,Nami,1
103,2024,10679-10679_game_2,LPL,ThunderTalk Gaming,Red,Kalista,K'Sante,Udyr,Ornn,Rell,Rumble,Nocturne,Orianna,Aphelios,Milio,0
104,2024,10680-10680_game_1,LPL,Rare Atom,Blue,Brand,Ashe,Neeko,Orianna,K'Sante,Udyr,Xin Zhao,Taliyah,Aphelios,Milio,0
105,2024,10680-10680_game_1,LPL,JD Gaming,Red,Rumble,Kalista,Jax,LeBlanc,Tristana,Aatrox,Rell,Azir,Lucian,Nami,1
106,2024,10680-10680_game_2,LPL,JD Gaming,Blue,Rumble,Kalista,Jax,Tristana,LeBlanc,Udyr,Jarvan IV,Azir,Lucian,Nami,1
107,2024,10680-10680_game_2,LPL,Rare Atom,Red,Ashe,Brand,Neeko,Vi,Rell,K'Sante,Maokai,Akali,Aphelios,Milio,0
108,2024,10681-10681_game_1,LPL,Oh My God,Blue,Neeko,Nocturne,Lucian,LeBlanc,Akali,K'Sante,Maokai,Azir,Kalista,Nautilus,0
109,2024,10681-10681_game_1,LPL,LNG Esports,Red,Renata Glasc,Ashe,Brand,Senna,Varus,Aatrox,Vi,Corki,Xayah,Rakan,1
110,2024,10681-10681_game_2,LPL,LNG Esports,Blue,LeBlanc,Aphelios,Vi,Orianna,Bard,Rumble,Poppy,Azir,Xayah,Rakan,1
111,2024,10681-10681_game_2,LPL,Oh My God,Red,Ashe,Kalista,Lucian,Tristana,Lee Sin,K'Sante,Nocturne,Akali,Ezreal,Karma,0
112,2024,10682-10682_game_1,LPL,FunPlus Phoenix,Blue,LeBlanc,Tristana,Miss Fortune,Gnar,Jax,K'Sante,Sejuani,Azir,Xayah,Rakan,0
113,2024,10682-10682_game_1,LPL,Team WE,Red,Ashe,Lucian,Kalista,Aphelios,Senna,Darius,Maokai,Corki,Varus,Nautilus,1
114,2024,10682-10682_game_2,LPL,Team WE,Blue,Kalista,Lucian,Nocturne,Vi,Jax,Rumble,Rell,Jayce,Jhin,Ashe,0
115,2024,10682-10682_game_2,LPL,FunPlus Phoenix,Red,LeBlanc,Maokai,Corki,Tristana,Akali,K'Sante,Lee Sin,Azir,Varus,Pyke,1
116,2024,10682-10682_game_3,LPL,Team WE,Blue,Kalista,Lucian,Ashe,Aphelios,Rakan,Darius,Vi,Azir,Varus,Nautilus,1
117,2024,10682-10682_game_3,LPL,FunPlus Phoenix,Red,LeBlanc,Maokai,Corki,Poppy,Xin Zhao,K'Sante,Diana,Yone,Ezreal,Bard,0
118,2024,10683-10683_game_1,LPL,Bilibili Gaming,Blue,Maokai,K'Sante,Azir,Gnar,Orianna,Udyr,Lee Sin,Syndra,Lucian,Milio,1
119,2024,10683-10683_game_1,LPL,Anyone's Legend,Red,Kalista,Ashe,Jax,Akali,Neeko,Rumble,Vi,Tristana,Zeri,Lulu,0
120,2024,10683-10683_game_2,LPL,Bilibili Gaming,Blue,K'Sante,Azir,Vi,Tristana,Nocturne,Udyr,Jarvan IV,Neeko,Lucian,Milio,1
121,2024,10683-10683_game_2,LPL,Anyone's Legend,Red,Kalista,Ashe,Jax,Syndra,Akali,Rumble,Xin Zhao,Orianna,Zeri,Lulu,0
122,2024,10684-10684_game_1,LPL,Royal Never Give Up,Blue,Akali,Milio,Maokai,Orianna,Zeri,Poppy,Vi,Corki,Varus,Ashe,1
123,2024,10684-10684_game_1,LPL,Ultra Prime,Red,Rumble,Brand,Trundle,K'Sante,Taliyah,Jax,Graves,Azir,Rammus,Yuumi,0
124,2024,10684-10684_game_2,LPL,Ultra Prime,Blue,Nocturne,Vi,Poppy,Taliyah,Tristana,Aatrox,Brand,Akali,Kalista,Rell,0
125,2024,10684-10684_game_2,LPL,Royal Never Give Up,Red,Ashe,Renata Glasc,Maokai,Xin Zhao,Jarvan IV,Jax,Sejuani,LeBlanc,Senna,Tahm Kench,1
126,2024,10685-10685_game_1,LPL,LGD Gaming,Blue,Vi,Nocturne,Ashe,Lee Sin,Xin Zhao,K'Sante,Maokai,LeBlanc,Kalista,Renata Glasc,1
127,2024,10685-10685_game_1,LPL,EDward Gaming,Red,Lucian,Tristana,Brand,Trundle,Poppy,Jax,Sejuani,Azir,Varus,Rakan,0
128,2024,10685-10685_game_2,LPL,LGD Gaming,Blue,Vi,Nocturne,Ashe,Lee Sin,Xin Zhao,Aatrox,Rell,Azir,Varus,Renata Glasc,1
129,2024,10685-10685_game_2,LPL,EDward Gaming,Red,Lucian,Tristana,LeBlanc,Poppy,Maokai,K'Sante,Trundle,Akali,Kalista,Neeko,0
130,2024,10686-10686_game_1,LPL,Rare Atom,Blue,Rengar,Ashe,Jax,Rell,Jarvan IV,Udyr,Vi,Corki,Senna,Tahm Kench,0
131,2024,10686-10686_game_1,LPL,Invictus Gaming,Red,Rumble,Lucian,Renata Glasc,Taliyah,LeBlanc,K'Sante,Maokai,Azir,Tristana,Rakan,1
132,2024,10686-10686_game_2,LPL,Invictus Gaming,Blue,Rumble,Udyr,LeBlanc,Vi,Xin Zhao,K'Sante,Sejuani,Azir,Lucian,Milio,1
133,2024,10686-10686_game_2,LPL,Rare Atom,Red,Rengar,Jax,Ashe,Taliyah,Maokai,Poppy,Rell,Corki,Kalista,Renata Glasc,0
134,2024,10687-10687_game_1,LPL,Ninjas in Pyjamas,Blue,Brand,Neeko,Ashe,LeBlanc,K'Sante,Lillia,Vi,Azir,Caitlyn,Milio,0
135,2024,10687-10687_game_1,LPL,JD Gaming,Red,Rumble,Senna,Kalista,Darius,Akali,Udyr,Rell,Taliyah,Lucian,Nami,1
136,2024,10687-10687_game_2,LPL,JD Gaming,Blue,Rumble,Senna,Ashe,Darius,LeBlanc,K'Sante,Rell,Akali,Lucian,Nami,1
137,2024,10687-10687_game_2,LPL,Ninjas in Pyjamas,Red,Brand,Neeko,Kalista,Taliyah,Azir,Aatrox,Poppy,Orianna,Caitlyn,Milio,0
138,2024,10688-10688_game_1,LPL,ThunderTalk Gaming,Blue,LeBlanc,Ezreal,Rakan,Nocturne,Vi,K'Sante,Poppy,Azir,Lucian,Nami,0
139,2024,10688-10688_game_1,LPL,Oh My God,Red,Ashe,Kalista,Maokai,Jarvan IV,Rell,Udyr,Lee Sin,Neeko,Aphelios,Milio,1
140,2024,10688-10688_game_2,LPL,Oh My God,Blue,Kalista,Ashe,Rumble,Maokai,Rell,Udyr,Poppy,Neeko,Tristana,Renata Glasc,1
141,2024,10688-10688_game_2,LPL,ThunderTalk Gaming,Red,LeBlanc,Ezreal,Milio,Nocturne,Lee Sin,K'Sante,Vi,Azir,Xayah,Rakan,0
142,2024,10689-10689_game_1,LPL,LNG Esports,Blue,Renata Glasc,Aphelios,Taliyah,Nocturne,Nautilus,Udyr,Poppy,Akali,Varus,Ashe,0
143,2024,10689-10689_game_1,LPL,Weibo Gaming,Red,Rakan,Lucian,Senna,Azir,LeBlanc,Rumble,Rell,Orianna,Draven,Blitzcrank,1
144,2024,10689-10689_game_2,LPL,Weibo Gaming,Blue,Rakan,Rell,LeBlanc,Maokai,Rumble,Udyr,Lee Sin,Orianna,Senna,Tahm Kench,0
145,2024,10689-10689_game_2,LPL,LNG Esports,Red,Renata Glasc,Lucian,Ashe,Nocturne,Vi,K'Sante,Brand,Tristana,Varus,Milio,1
146,2024,10689-10689_game_3,LPL,LNG Esports,Blue,Draven,Kalista,Aphelios,Tristana,LeBlanc,Gnar,Maokai,Azir,Senna,Tahm Kench,1
147,2024,10689-10689_game_3,LPL,Weibo Gaming,Red,Varus,Rakan,Lucian,Udyr,Aatrox,K'Sante,Brand,Corki,Kai'Sa,Rell,0
148,2024,10690-10690_game_1,LPL,Ninjas in Pyjamas,Blue,Maokai,Varus,K'Sante,Jarvan IV,Vi,Udyr,Sejuani,Taliyah,Draven,Ashe,0
149,2024,10690-10690_game_1,LPL,Team WE,Red,Lucian,Senna,Kalista,Poppy,LeBlanc,Darius,Dr. Mundo,Azir,Miss Fortune,Nautilus,1
150,2024,10690-10690_game_2,LPL,Ninjas in Pyjamas,Blue,Darius,Varus,Ashe,Miss Fortune,Ezreal,K'Sante,Sejuani,Sylas,Xayah,Rakan,1
151,2024,10690-10690_game_2,LPL,Team WE,Red,Lucian,Senna,Kalista,LeBlanc,Vi,Gnar,Maokai,Azir,Zeri,Milio,0
152,2024,10690-10690_game_3,LPL,Ninjas in Pyjamas,Blue,Darius,Varus,Ashe,Azir,LeBlanc,K'Sante,Sejuani,Taliyah,Xayah,Rakan,1
153,2024,10690-10690_game_3,LPL,Team WE,Red,Lucian,Senna,Kalista,Sylas,Vi,Gnar,Dr. Mundo,Corki,Miss Fortune,Maokai,0
154,2024,10691-10691_game_1,LPL,Ultra Prime,Blue,Rumble,Yone,Senna,Varus,Lucian,K'Sante,Sejuani,Azir,Tristana,Milio,1
155,2024,10691-10691_game_1,LPL,FunPlus Phoenix,Red,LeBlanc,Ashe,Akali,Kalista,Nautilus,Jax,Maokai,Corki,Nilah,Rakan,0
156,2024,10691-10691_game_2,LPL,FunPlus Phoenix,Blue,LeBlanc,Maokai,Brand,Nautilus,Pyke,Gnar,Xin Zhao,Azir,Lucian,Milio,1
157,2024,10691-10691_game_2,LPL,Ultra Prime,Red,Rumble,Ashe,Senna,Lee Sin,Poppy,K'Sante,Sejuani,Akali,Zeri,Lulu,0
158,2024,10691-10691_game_3,LPL,Ultra Prime,Blue,Rumble,Yone,Senna,Tristana,Jax,Aatrox,Maokai,Corki,Lucian,Nami,1
159,2024,10691-10691_game_3,LPL,FunPlus Phoenix,Red,Ashe,Azir,Nocturne,LeBlanc,Orianna,Fiora,Sejuani,Akali,Aphelios,Milio,0
160,2024,10692-10692_game_1,LPL,Anyone's Legend,Blue,LeBlanc,Ashe,Senna,Ziggs,Milio,Udyr,Sejuani,Azir,Varus,Tahm Kench,0
161,2024,10692-10692_game_1,LPL,LGD Gaming,Red,Vi,Renata Glasc,Lucian,Rumble,Rell,K'Sante,Maokai,Tristana,Ezreal,Rakan,1
162,2024,10692-10692_game_2,LPL,LGD Gaming,Blue,Vi,Nocturne,Corki,Jax,Lee Sin,Aatrox,Maokai,Tristana,Varus,Milio,0
163,2024,10692-10692_game_2,LPL,Anyone's Legend,Red,Lucian,Kalista,Poppy,Udyr,Rumble,K'Sante,Rell,Azir,Senna,Tahm Kench,1
164,2024,10692-10692_game_3,LPL,Anyone's Legend,Blue,LeBlanc,Poppy,Ashe,Milio,Varus,K'Sante,Rell,Azir,Ezreal,Tahm Kench,1
