,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
4256,2021,8351-8351_game_1,DCup,Shu Dai Xiong Gaming,Blue,Renekton,Lee Sin,Jinx,Gwen,LeBlanc,Camille,Qiyana,Viktor,Aphelios,Thresh,0
4257,2021,8351-8351_game_1,DCup,LGD Gaming,Red,Caitlyn,Twisted Fate,Xin Zhao,Ryze,Lissandra,Akali,Talon,Syndra,Jhin,Rakan,1
4258,2021,8352-8352_game_1,DCup,Invictus Gaming,Blue,LeBlanc,Jax,Jinx,Rakan,Leona,Camille,Talon,Twisted Fate,Aphelios,Thresh,1
4259,2021,8352-8352_game_1,DCup,Wahaha Gaming,Red,Nidalee,Lee Sin,Xin Zhao,Ryze,Akali,Darius,Viego,Syndra,Jhin,Nautilus,0
4260,2021,8353-8353_game_1,DCup,Shu Dai Xiong Gaming,Blue,Talon,Jinx,Renekton,Xayah,Ziggs,Camille,Xin Zhao,Lissandra,Jhin,Karma,0
4261,2021,8353-8353_game_1,DCup,Rare Atom,Red,Twisted Fate,Caitlyn,Aphelios,Leona,Nautilus,Jax,Lee Sin,LeBlanc,Ezreal,Rakan,1
4262,2021,8354-8354_game_1,DCup,Invictus Gaming,Blue,Jinx,Twisted Fate,Jhin,Syndra,Gwen,Camille,Lee Sin,Vex,Aphelios,Rakan,1
4263,2021,8354-8354_game_1,DCup,LGD Gaming,Red,Nidalee,Thresh,Akshan,Galio,Lissandra,Renekton,Xin Zhao,LeBlanc,Caitlyn,Lux,0
4264,2021,8355-8355_game_1,DCup,Rare Atom,Blue,Jax,Syndra,LeBlanc,Jhin,Lucian,Gwen,Lee Sin,Twisted Fate,Xayah,Rakan,1
4265,2021,8355-8355_game_1,DCup,Wahaha Gaming,Red,Caitlyn,Jinx,Aphelios,Renekton,Orianna,Camille,Xin Zhao,Ryze,Ezreal,Braum,0
4266,2021,8356-8356_game_1,DCup,WanZhen Esports Club,Blue,Twisted Fate,Vex,LeBlanc,Leona,Nautilus,Camille,Xin Zhao,Galio,Jinx,Thresh,1
4267,2021,8356-8356_game_1,DCup,EQX,Red,Taliyah,Jarvan IV,Lee Sin,Syndra,Renekton,Jax,Viego,Ryze,Jhin,Blitzcrank,0
4268,2021,8357-8357_game_1,DCup,Anyone's Legend,Blue,Thresh,Jax,Fiora,Nautilus,Leona,Jayce,Xin Zhao,Ryze,Aphelios,Lulu,1
4269,2021,8357-8357_game_1,DCup,Team Pinnacle,Red,Twisted Fate,Caitlyn,Jarvan IV,Kennen,Gwen,Graves,Lee Sin,Zoe,Jinx,Karma,0
4270,2021,8358-8358_game_1,DCup,WanZhen Esports Club,Blue,Twisted Fate,Vex,Viktor,Gnar,Renekton,Sett,Olaf,Syndra,Jinx,Lulu,0
4271,2021,8358-8358_game_1,DCup,Ultra Prime,Red,Taliyah,Jarvan IV,Jax,Galio,Jayce,Kennen,Xin Zhao,Corki,Aphelios,Thresh,1
4272,2021,8359-8359_game_1,DCup,Team Pinnacle,Blue,Ryze,Zoe,Jarvan IV,Galio,Kennen,Fiora,Viego,Twisted Fate,Jhin,Leona,0
4273,2021,8359-8359_game_1,DCup,EQX,Red,Jax,Lee Sin,Caitlyn,Ziggs,Lucian,Graves,Xin Zhao,Sylas,Aphelios,Thresh,1
4274,2021,8360-8360_game_1,DCup,Ultra Prime,Blue,Caitlyn,Lulu,Jayce,LeBlanc,Camille,Kennen,Xin Zhao,Annie,Jinx,Alistar,1
4275,2021,8360-8360_game_1,DCup,Anyone's Legend,Red,Thresh,Twisted Fate,Corki,Rakan,Nautilus,Sylas,Lee Sin,Ryze,Lucian,Nami,0
4276,2021,8361-8361_game_1,DCup,Team Pinnacle,Blue,LeBlanc,Jarvan IV,Thresh,Ryze,Rakan,Jax,Olaf,Seraphine,Jinx,Rell,1
4277,2021,8361-8361_game_1,DCup,WanZhen Esports Club,Red,Twisted Fate,Vex,Corki,Lulu,Braum,Renekton,Xin Zhao,Syndra,Aphelios,Leona,0
4278,2021,8362-8362_game_1,DCup,Anyone's Legend,Blue,Graves,Aphelios,Jinx,Twisted Fate,Jayce,Renekton,Xin Zhao,Vex,Jhin,Yuumi,1
4279,2021,8362-8362_game_1,DCup,EQX,Red,Caitlyn,Lulu,Leona,LeBlanc,Camille,Ornn,Lee Sin,Zoe,Lucian,Nami,0
4280,2021,8363-8363_game_1,DCup,Ultra Prime,Blue,Fiora,Jax,Seraphine,Galio,Ornn,Kennen,Lee Sin,LeBlanc,Jinx,Blitzcrank,1
4281,2021,8363-8363_game_1,DCup,Team Pinnacle,Red,Twisted Fate,Caitlyn,Lucian,Ryze,Corki,Gwen,Jarvan IV,Vex,Aphelios,Thresh,0
4282,2021,8364-8364_game_1,DCup,WanZhen Esports Club,Blue,Twisted Fate,Corki,Jayce,Gnar,Kennen,Jax,Jarvan IV,Lissandra,Jinx,Nautilus,0
4283,2021,8364-8364_game_1,DCup,Anyone's Legend,Red,Taliyah,Thresh,Caitlyn,Galio,Vex,Gangplank,Xin Zhao,LeBlanc,Aphelios,Lulu,1
4284,2021,8365-8365_game_1,DCup,EQX,Blue,Twisted Fate,Kennen,Caitlyn,Annie,Corki,Graves,Lee Sin,Zoe,Lucian,Nami,0
4285,2021,8365-8365_game_1,DCup,Ultra Prime,Red,Jax,Thresh,Lulu,LeBlanc,Galio,Renekton,Xin Zhao,Syndra,Jinx,Leona,1
4286,2021,8366-8366_game_1,DCup,Top Esports,Blue,,,,,,Renekton,Nidalee,LeBlanc,Jinx,Thresh,1
4287,2021,8366-8366_game_1,DCup,Royal Never Give Up,Red,,,,,,Jayce,Jarvan IV,Vex,Aphelios,Thresh,0
4288,2021,8366-8366_game_2,DCup,Royal Never Give Up,Blue,LeBlanc,Renekton,Caitlyn,Kennen,Malphite,Graves,Xin Zhao,Viktor,Aphelios,Thresh,0
4289,2021,8366-8366_game_2,DCup,Top Esports,Red,Camille,Jayce,Lee Sin,Twisted Fate,Corki,Jax,Jarvan IV,Zoe,Jinx,Lulu,1
4290,2021,8366-8366_game_3,DCup,Top Esports,Blue,Camille,Aphelios,Lissandra,Nautilus,Irelia,Akshan,Rek'Sai,LeBlanc,Samira,Leona,1
4291,2021,8366-8366_game_3,DCup,Royal Never Give Up,Red,Caitlyn,Jinx,Renekton,Jhin,Malphite,Jayce,Lee Sin,Vex,Ziggs,Galio,0
4292,2021,8367-8367_game_1,DCup,Invictus Gaming,Blue,,,,,,Renekton,Nidalee,Akshan,Aphelios,Thresh,1
4293,2021,8367-8367_game_1,DCup,EDward Gaming,Red,,,,,,Renekton,Lee Sin,Ryze,Jinx,Lulu,0
4294,2021,8367-8367_game_2,DCup,Invictus Gaming,Blue,Caitlyn,Syndra,Jayce,Vex,LeBlanc,Renekton,Talon,Malzahar,Jinx,Thresh,0
4295,2021,8367-8367_game_2,DCup,EDward Gaming,Red,Lee Sin,Nidalee,Akshan,Twisted Fate,Camille,Gnar,Xin Zhao,Zoe,Aphelios,Rakan,1
4296,2021,8367-8367_game_3,DCup,EDward Gaming,Blue,Nidalee,Akshan,Thresh,Twisted Fate,Vex,Renekton,Lee Sin,Syndra,Senna,Seraphine,0
4297,2021,8367-8367_game_3,DCup,Invictus Gaming,Red,Caitlyn,Aphelios,Jinx,Leona,Nautilus,Graves,Xin Zhao,Akali,Jhin,Rakan,1
4298,2021,8367-8367_game_4,DCup,Invictus Gaming,Blue,Caitlyn,Xin Zhao,Syndra,Zoe,LeBlanc,Renekton,Viego,Akali,Aphelios,Thresh,1
4299,2021,8367-8367_game_4,DCup,EDward Gaming,Red,Lee Sin,Nidalee,Akshan,Twisted Fate,Camille,Gnar,Jarvan IV,Ryze,Twitch,Rakan,0
4300,2021,8368-8368_game_1,DCup,FunPlus Phoenix,Blue,,,,,,Jayce,Lee Sin,Sylas,Aphelios,Thresh,1
4301,2021,8368-8368_game_1,DCup,Ultra Prime,Red,,,,,,Kennen,Xin Zhao,Corki,Jinx,Thresh,0
4302,2021,8368-8368_game_2,DCup,Ultra Prime,Blue,Jayce,Zoe,Aphelios,Galio,LeBlanc,Kennen,Lee Sin,Ryze,Jinx,Nautilus,0
4303,2021,8368-8368_game_2,DCup,FunPlus Phoenix,Red,Corki,Twisted Fate,Thresh,Syndra,Vex,Camille,Jarvan IV,Orianna,Caitlyn,Lux,1
4304,2021,8368-8368_game_3,DCup,Ultra Prime,Blue,Jayce,Zoe,Jarvan IV,LeBlanc,Camille,Akali,Xin Zhao,Ryze,Jinx,Thresh,0
4305,2021,8368-8368_game_3,DCup,FunPlus Phoenix,Red,Corki,Twisted Fate,Kennen,Vex,Jax,Gwen,Trundle,Orianna,Caitlyn,Lux,1
4306,2021,8369-8369_game_1,DCup,LNG Esports,Blue,,,,,,Renekton,Lee Sin,Corki,Jhin,Leona,1
4307,2021,8369-8369_game_1,DCup,Oh My God,Red,,,,,,Gwen,Xin Zhao,Galio,Jinx,Nautilus,0
4308,2021,8369-8369_game_2,DCup,LNG Esports,Blue,Caitlyn,Samira,Galio,Corki,Rumble,Irelia,Rek'Sai,Twisted Fate,Aphelios,Rell,0
4309,2021,8369-8369_game_2,DCup,Oh My God,Red,Camille,Lee Sin,Jinx,Nautilus,Gwen,Gragas,Xin Zhao,Malzahar,Twitch,Rakan,1
4310,2021,8369-8369_game_3,DCup,LNG Esports,Blue,Caitlyn,Samira,Twitch,Galio,Gragas,Jayce,Xin Zhao,Corki,Jhin,Leona,1
4311,2021,8369-8369_game_3,DCup,Oh My God,Red,Camille,Jinx,Aphelios,Twisted Fate,Gwen,Renekton,Lee Sin,LeBlanc,Kai'Sa,Rakan,0
4312,2021,8369-8369_game_4,DCup,Oh My God,Blue,Camille,Corki,Leona,Twisted Fate,Gwen,Gragas,Jarvan IV,Zoe,Jinx,Nautilus,0
4313,2021,8369-8369_game_4,DCup,LNG Esports,Red,Caitlyn,Samira,Xin Zhao,Kennen,Rumble,Renekton,Lee Sin,Viktor,Aphelios,Thresh,1
4314,2021,8370-8370_game_1,DCup,Top Esports,Blue,,,,,,Ornn,Lee Sin,Zoe,Jinx,Lulu,1
4315,2021,8370-8370_game_1,DCup,Invictus Gaming,Red,,,,,,Wukong,Nidalee,LeBlanc,Aphelios,Nautilus,0
4316,2021,8370-8370_game_2,DCup,Top Esports,Blue,Nidalee,Lee Sin,LeBlanc,Akali,Twisted Fate,Renekton,Jarvan IV,Viktor,Jinx,Thresh,1
4317,2021,8370-8370_game_2,DCup,Invictus Gaming,Red,Caitlyn,Lulu,Zoe,Sylas,Syndra,Graves,Xin Zhao,Corki,Aphelios,Rakan,0
4318,2021,8370-8370_game_3,DCup,Top Esports,Blue,Nidalee,Lee Sin,LeBlanc,Akali,Kindred,Renekton,Jarvan IV,Viktor,Vayne,Nautilus,1
4319,2021,8370-8370_game_3,DCup,Invictus Gaming,Red,Caitlyn,Jinx,Aphelios,Draven,Ziggs,Ornn,Viego,Corki,Jhin,Leona,0
4320,2021,8371-8371_game_1,DCup,FunPlus Phoenix,Blue,,,,,,Renekton,Nidalee,Ryze,Aphelios,Thresh,0
4321,2021,8371-8371_game_1,DCup,LNG Esports,Red,,,,,,Kennen,Lee Sin,Corki,Jhin,Leona,1
4322,2021,8371-8371_game_2,DCup,FunPlus Phoenix,Blue,Corki,Lee Sin,Xin Zhao,Zac,Rek'Sai,Renekton,Nidalee,Viktor,Jinx,Braum,1
4323,2021,8371-8371_game_2,DCup,LNG Esports,Red,Caitlyn,Jarvan IV,Aphelios,Rakan,Thresh,Gwen,Viego,Twisted Fate,Jhin,Leona,0
4324,2021,8371-8371_game_3,DCup,FunPlus Phoenix,Blue,Corki,Lee Sin,Xin Zhao,Twisted Fate,Orianna,Kennen,Viego,Viktor,Jinx,Thresh,1
4325,2021,8371-8371_game_3,DCup,LNG Esports,Red,Caitlyn,Aphelios,Renekton,Trundle,Jayce,Camille,Jarvan IV,Akali,Jhin,Rakan,0
4326,2021,8371-8371_game_4,DCup,LNG Esports,Blue,Caitlyn,Aphelios,Renekton,Jarvan IV,Viego,Kennen,Xin Zhao,Viktor,Vayne,Rell,0
4327,2021,8371-8371_game_4,DCup,FunPlus Phoenix,Red,Corki,Lee Sin,Jinx,Rakan,Nautilus,Jayce,Talon,Akali,Jhin,Leona,1
4328,2021,8372-8372_game_1,DCup,FunPlus Phoenix,Blue,,,,,,Gwen,Xin Zhao,Viktor,Caitlyn,Lux,1
4329,2021,8372-8372_game_1,DCup,Top Esports,Red,,,,,,Ornn,Lee Sin,Viktor,Jinx,Thresh,0
4330,2021,8372-8372_game_2,DCup,Top Esports,Blue,Aphelios,Nidalee,Xin Zhao,Viktor,Akali,Renekton,Jarvan IV,Ryze,Caitlyn,Lux,0
4331,2021,8372-8372_game_2,DCup,FunPlus Phoenix,Red,Corki,Lee Sin,Thresh,LeBlanc,Zoe,Gwen,Talon,Orianna,Jhin,Leona,1
4332,2021,8372-8372_game_3,DCup,FunPlus Phoenix,Blue,Corki,Lee Sin,LeBlanc,Akshan,Kennen,Gwen,Trundle,Viktor,Jinx,Thresh,0
4333,2021,8372-8372_game_3,DCup,Top Esports,Red,Nidalee,Caitlyn,Talon,Jarvan IV,Xin Zhao,Jayce,Viego,Zoe,Aphelios,Leona,1
4334,2021,8372-8372_game_4,DCup,FunPlus Phoenix,Blue,Corki,Lee Sin,LeBlanc,Akshan,Zoe,Jayce,Jarvan IV,Orianna,Jinx,Thresh,0
4335,2021,8372-8372_game_4,DCup,Top Esports,Red,Nidalee,Caitlyn,Talon,Gwen,Viktor,Tryndamere,Viego,Renekton,Ziggs,Leona,1
4336,2021,8372-8372_game_5,DCup,Top Esports,Blue,Nidalee,Caitlyn,Talon,Gwen,Viktor,Camille,Viego,Twisted Fate,Ziggs,Leona,1
4337,2021,8372-8372_game_5,DCup,FunPlus Phoenix,Red,Corki,LeBlanc,Lee Sin,Akshan,Zoe,Jax,Xin Zhao,Akali,Aphelios,Thresh,0
4338,2021,ESPORTSTMNT01/1681947,UKLC,Demise,Blue,Shen,Seraphine,Hecarim,Syndra,Camille,Irelia,Ivern,Zoe,Samira,Rell,0
4339,2021,ESPORTSTMNT01/1681947,UKLC,Bulldog Esports,Red,Pantheon,Olaf,Akali,Wukong,Sett,Aatrox,Nunu & Willump,Orianna,Miss Fortune,Leona,1
4340,2021,ESPORTSTMNT01/1681979,UKLC,Enclave,Blue,Syndra,Seraphine,Yone,Zoe,Gnar,Renekton,Pantheon,Orianna,Jhin,Leona,0
4341,2021,ESPORTSTMNT01/1681979,UKLC,NVision Esports,Red,Olaf,Taliyah,Hecarim,Aatrox,Rumble,Gragas,Lillia,Lulu,Kai'Sa,Alistar,1
4342,2021,ESPORTSTMNT01/1682000,UKLC,Resolve,Blue,Akali,Lucian,Renekton,Thresh,Maokai,Ornn,Pantheon,Orianna,Kai'Sa,Alistar,1
4343,2021,ESPORTSTMNT01/1682000,UKLC,MnM Gaming Academy,Red,Seraphine,Lillia,Taliyah,Gragas,Camille,Sett,Olaf,Syndra,Jhin,Leona,0
4344,2021,ESPORTSTMNT01/1682040,UKLC,Barrage Academy,Blue,Vayne,Camille,Kai'Sa,Twisted Fate,Rell,Ornn,Hecarim,Orianna,Miss Fortune,Alistar,0
4345,2021,ESPORTSTMNT01/1682040,UKLC,London Esports,Red,Pantheon,Akali,Olaf,Syndra,Viktor,Sion,Taliyah,Lucian,Jhin,Braum,1
4346,2021,ESPORTSTMNT01/1682126,LCKC,Gen.G Global Academy,Blue,Pantheon,Kalista,Graves,Malphite,Irelia,Jayce,Taliyah,Yone,Samira,Leona,1
4347,2021,ESPORTSTMNT01/1682126,LCKC,DRX Challengers,Red,Renekton,Lucian,Camille,Rell,Syndra,Wukong,Nidalee,Orianna,Kai'Sa,Alistar,0
4348,2021,ESPORTSTMNT01/1682253,LCKC,Hanwha Life Esports Challengers,Blue,Nidalee,Renekton,Taliyah,Leona,Shen,Aatrox,Lillia,Orianna,Kai'Sa,Alistar,1
4349,2021,ESPORTSTMNT01/1682253,LCKC,KT Rolster Challengers,Red,Pantheon,Olaf,Camille,Jayce,Gragas,Kennen,Graves,Irelia,Samira,Maokai,0
4350,2021,ESPORTSTMNT01/1682289,LCKC,Dplus KIA Challengers,Blue,Akali,Galio,Samira,Thresh,Kai'Sa,Renekton,Nidalee,Syndra,Caitlyn,Morgana,1
4351,2021,ESPORTSTMNT01/1682289,LCKC,DN Freecs Challengers,Red,Pantheon,Taliyah,Lucian,Jhin,Miss Fortune,Ornn,Olaf,Twisted Fate,Aphelios,Seraphine,0
4352,2021,ESPORTSTMNT01/1682315,LCKC,Nongshim Esports Academy,Blue,Renekton,Sett,Twisted Fate,Samira,Miss Fortune,Jayce,Nidalee,Syndra,Aphelios,Thresh,0
4353,2021,ESPORTSTMNT01/1682315,LCKC,BRION Challengers,Red,Graves,Pantheon,Camille,Aatrox,Yone,Gragas,Olaf,Zoe,Ezreal,Bard,1
4354,2021,ESPORTSTMNT01/1682348,LCKC,Liiv SANDBOX Youth,Blue,Olaf,Akali,Samira,Leona,Camille,Aatrox,Nidalee,Tristana,Miss Fortune,Maokai,0
4355,2021,ESPORTSTMNT01/1682348,LCKC,T1 Esports Academy,Red,Renekton,Pantheon,Aphelios,Lucian,Yone,Gnar,Graves,Zoe,Kai'Sa,Gragas,1
4356,2021,ESPORTSTMNT01/1682441,BL,Sector One,Blue,Shen,Galio,Kai'Sa,Samira,Seraphine,Renekton,Olaf,Syndra,Jhin,Blitzcrank,1
4357,2021,ESPORTSTMNT01/1682441,BL,Team 7AM,Red,Akali,Pantheon,Zoe,Alistar,Leona,Camille,Taliyah,Viktor,Aphelios,Thresh,0
4358,2021,ESPORTSTMNT01/1682464,BL,KRC Genk Esports,Blue,Olaf,Taliyah,Lillia,Ornn,Shen,Renekton,Ivern,Anivia,Ezreal,Maokai,1
4359,2021,ESPORTSTMNT01/1682464,BL,4Elements Esports,Red,Galio,Pantheon,Graves,Kindred,Jarvan IV,Wukong,Hecarim,Seraphine,Kai'Sa,Leona,0
4360,2021,ESPORTSTMNT01/1682498,BL,Team 7AM,Blue,Nidalee,Kha'Zix,Akali,Darius,Yone,Renekton,Olaf,Zoe,Jhin,Thresh,0
4361,2021,ESPORTSTMNT01/1682498,BL,KV Mechelen Esports,Red,Galio,Pantheon,Kai'Sa,Camille,Shen,Aatrox,Lillia,Irelia,Seraphine,Pyke,1
4362,2021,ESPORTSTMNT01/1682526,BL,Ion Squad,Blue,Anivia,Galio,Maokai,Renekton,Darius,Jayce,Hecarim,Seraphine,Kai'Sa,Lulu,1
4363,2021,ESPORTSTMNT01/1682526,BL,KRC Genk Esports,Red,Camille,Sejuani,Pantheon,Aatrox,Malphite,Gnar,Graves,Morgana,Ezreal,Nautilus,0
4364,2021,ESPORTSTMNT01/1682619,LCKC,DRX Challengers,Blue,Lucian,Nidalee,Syndra,Mordekaiser,Yone,Camille,Taliyah,Akali,Samira,Rell,1
4365,2021,ESPORTSTMNT01/1682619,LCKC,Nongshim Esports Academy,Red,Renekton,Pantheon,Zoe,Alistar,Twisted Fate,Malphite,Olaf,Orianna,Aphelios,Thresh,0
4366,2021,ESPORTSTMNT01/1682629,LCKC,BRION Challengers,Blue,Renekton,Camille,Orianna,Yone,Lucian,Malphite,Olaf,Syndra,Kai'Sa,Galio,0
4367,2021,ESPORTSTMNT01/1682629,LCKC,Dplus KIA Challengers,Red,Pantheon,Zoe,Sett,Aatrox,Shen,Gnar,Taliyah,Irelia,Samira,Gragas,1
4368,2021,ESPORTSTMNT01/1682639,LCKC,KT Rolster Challengers,Blue,Olaf,Sett,Lillia,Camille,Malphite,Ornn,Nidalee,Irelia,Kai'Sa,Maokai,1
4369,2021,ESPORTSTMNT01/1682639,LCKC,DN Freecs Challengers,Red,Pantheon,Taliyah,Renekton,Gragas,Alistar,Aatrox,Graves,Akali,Jhin,Galio,0
4370,2021,ESPORTSTMNT01/1682656,LCKC,Liiv SANDBOX Youth,Blue,Olaf,Kai'Sa,Samira,Galio,Rell,Aatrox,Karthus,Lucian,Miss Fortune,Leona,1
4371,2021,ESPORTSTMNT01/1682656,LCKC,Hanwha Life Esports Challengers,Red,Nidalee,Pantheon,Renekton,Aphelios,Maokai,Camille,Lillia,Orianna,Jhin,Thresh,0
4372,2021,ESPORTSTMNT01/1682689,LCKC,T1 Esports Academy,Blue,Rell,Renekton,Pantheon,Lucian,Aatrox,Gragas,Graves,Syndra,Kai'Sa,Sett,1
4373,2021,ESPORTSTMNT01/1682689,LCKC,Gen.G Global Academy,Red,Olaf,Akali,Aphelios,Gnar,Camille,Ornn,Nidalee,Irelia,Samira,Leona,0
4374,2021,ESPORTSTMNT01/1682791,PRM,MOUZ NXT,Blue,Camille,Kai'Sa,Orianna,Thresh,Galio,Shen,Olaf,Yone,Ziggs,Alistar,1
4375,2021,ESPORTSTMNT01/1682791,PRM,EURONICS Gaming,Red,Irelia,Gragas,Taliyah,Karthus,Anivia,Akali,Pantheon,Corki,Aphelios,Rell,0
4376,2021,ESPORTSTMNT01/1682837,GLL,Hive Athens EC,Blue,Aphelios,Zoe,Lillia,Rumble,Kennen,Urgot,Olaf,Orianna,Miss Fortune,Alistar,0
4377,2021,ESPORTSTMNT01/1682837,GLL,Zerolag Esports,Red,Thresh,Karthus,Ornn,Jhin,Kayle,Neeko,Graves,Yone,Kai'Sa,Leona,1
4378,2021,ESPORTSTMNT01/1682850,PRM,Berlin International Gaming,Blue,Taliyah,Pantheon,Akali,Irelia,LeBlanc,Renekton,Olaf,Ryze,Ashe,Seraphine,1
4379,2021,ESPORTSTMNT01/1682850,PRM,Unicorns of Love Sexy Edition,Red,Syndra,Gragas,Jayce,Camille,Gnar,Aatrox,Nidalee,Anivia,Kai'Sa,Alistar,0
4380,2021,ESPORTSTMNT01/1682882,DL,LowLandLions,Blue,Aurelion Sol,Kai'Sa,Camille,Darius,Vladimir,Sion,Graves,Orianna,Miss Fortune,Seraphine,0
4381,2021,ESPORTSTMNT01/1682882,DL,mCon esports,Red,Anivia,Shen,Samira,Alistar,Leona,Volibear,Kayn,LeBlanc,Jhin,Bard,1
4382,2021,ESPORTSTMNT01/1682906,PRM,ad hoc gaming,Blue,Lillia,Pantheon,Kai'Sa,Camille,Zoe,Sion,Graves,Viktor,Aphelios,Leona,0
4383,2021,ESPORTSTMNT01/1682906,PRM,PENTA 1860,Red,Twisted Fate,Nidalee,Renekton,Aatrox,Syndra,Gangplank,Olaf,Orianna,Samira,Alistar,1
4384,2021,ESPORTSTMNT01/1682914,DL,PSV Esports,Blue,Aatrox,Akali,Samira,Miss Fortune,Syndra,Renekton,Nidalee,Lucian,Aphelios,Braum,0
4385,2021,ESPORTSTMNT01/1682914,DL,Dynasty,Red,Shen,Graves,Camille,Thresh,Alistar,Gnar,Olaf,Seraphine,Swain,Leona,1
4386,2021,ESPORTSTMNT01/1682971,DL,Team Echo Zulu,Blue,,,,,,Shen,Hecarim,Seraphine,Jhin,Karma,0
4387,2021,ESPORTSTMNT01/1682971,DL,mCon esports,Red,Lillia,Kai'Sa,Taliyah,Yone,Zed,Darius,Olaf,Aurelion Sol,Miss Fortune,Bard,1
4388,2021,ESPORTSTMNT01/1682972,PRM,GamerLegion,Blue,Karthus,Zoe,Olaf,Aatrox,Irelia,Gragas,Kha'Zix,Akali,Jhin,Maokai,1
4389,2021,ESPORTSTMNT01/1682972,PRM,SK Gaming Prime,Red,Heimerdinger,Pantheon,Taliyah,Alistar,Leona,Gangplank,Graves,Syndra,Kai'Sa,Thresh,0
4390,2021,ESPORTSTMNT01/1683002,PRM,E WIE EINFACH E-SPORTS,Blue,Akali,Thresh,Lucian,Kai'Sa,Samira,Sion,Lillia,Yone,Seraphine,Leona,0
4391,2021,ESPORTSTMNT01/1683002,PRM,FC Schalke 04 Evolution,Red,Malphite,Pantheon,Olaf,Gragas,Graves,Renekton,Taliyah,Sylas,Jhin,Alistar,1
4392,2021,ESPORTSTMNT01/1683103,LCK,Liiv SANDBOX,Blue,Seraphine,Rell,Pantheon,Gragas,Jayce,Gnar,Taliyah,Orianna,Samira,Leona,1
4393,2021,ESPORTSTMNT01/1683103,LCK,DN Freecs,Red,Alistar,Olaf,Renekton,Galio,Sett,Camille,Nidalee,Viktor,Kai'Sa,Shen,0
4394,2021,ESPORTSTMNT01/1683114,LCK,DN Freecs,Blue,Alistar,Olaf,Nidalee,Maokai,Jayce,Gnar,Lillia,Zoe,Samira,Rell,0
4395,2021,ESPORTSTMNT01/1683114,LCK,Liiv SANDBOX,Red,Seraphine,Taliyah,Pantheon,Syndra,Renekton,Akali,Graves,Orianna,Kai'Sa,Nautilus,1
4396,2021,ESPORTSTMNT01/1683124,LCK,DRX,Blue,Aphelios,Pantheon,Taliyah,Renekton,Aatrox,Gnar,Olaf,Galio,Kai'Sa,Rakan,0
4397,2021,ESPORTSTMNT01/1683124,LCK,Nongshim RedForce,Red,Zoe,Graves,Lucian,Gragas,Orianna,Jayce,Nidalee,Syndra,Samira,Rell,1
4398,2021,ESPORTSTMNT01/1683151,LCK,Nongshim RedForce,Blue,Zoe,Graves,Lucian,Kindred,Gangplank,Gnar,Nidalee,Syndra,Samira,Rell,0
4399,2021,ESPORTSTMNT01/1683151,LCK,DRX,Red,Aphelios,Olaf,Taliyah,Renekton,Aatrox,Irelia,Udyr,Orianna,Kai'Sa,Rakan,1
4400,2021,ESPORTSTMNT01/1683165,LCK,DRX,Blue,Aphelios,Taliyah,Renekton,Aatrox,Jayce,Sylas,Olaf,Syndra,Samira,Rell,1
4401,2021,ESPORTSTMNT01/1683165,LCK,Nongshim RedForce,Red,Zoe,Graves,Lucian,Galio,Gangplank,Gnar,Nidalee,Orianna,Kai'Sa,Rakan,0
4402,2021,ESPORTSTMNT01/1683213,UL,Komil & Friends,Blue,Irelia,Lucian,Yone,Renekton,Pantheon,Ornn,Jarvan IV,Azir,Tristana,Galio,0
4403,2021,ESPORTSTMNT01/1683213,UL,Team ESCA Gaming,Red,Malphite,Malzahar,Olaf,Camille,Shen,Wukong,Elise,Akali,Kai'Sa,Alistar,1
4404,2021,ESPORTSTMNT01/1683235,UL,AGO ROGUE,Blue,Gragas,Kai'Sa,Thresh,Irelia,Yone,Renekton,Nidalee,Orianna,Jhin,Maokai,1
4405,2021,ESPORTSTMNT01/1683235,UL,devils.one x Kiedyś Miałem Team,Red,Olaf,Pantheon,Akali,Alistar,Leona,Ornn,Taliyah,Sett,Xayah,Galio,0
4406,2021,ESPORTSTMNT01/1683350,LFL,GamersOrigin,Blue,Lucian,Graves,Lillia,Kai'Sa,Aphelios,Ornn,Olaf,Syndra,Miss Fortune,Maokai,1
4407,2021,ESPORTSTMNT01/1683350,LFL,LDLC OL,Red,Taliyah,Zoe,Akali,Alistar,Aatrox,Kayle,Pantheon,Orianna,Jhin,Leona,0
4408,2021,ESPORTSTMNT01/1683449,DDH,Team Aze,Blue,Galio,Akali,Pantheon,Rell,Sett,Volibear,Nidalee,Orianna,Samira,Nautilus,0
4409,2021,ESPORTSTMNT01/1683449,DDH,LDM Mexico,Red,Hecarim,Olaf,Thresh,Alistar,Maokai,Renekton,Taliyah,Zoe,Kai'Sa,Leona,1
4410,2021,ESPORTSTMNT01/1683457,DDH,The Kings,Blue,Yasuo,Aatrox,Yone,Orianna,Sylas,Camille,Olaf,Viktor,Aphelios,Leona,1
4411,2021,ESPORTSTMNT01/1683457,DDH,Naguara Mexico,Red,Zoe,Pantheon,Renekton,Thresh,Lulu,Wukong,Lillia,Kassadin,Samira,Galio,0
4412,2021,ESPORTSTMNT01/1683459,DDH,Respawn Esports,Blue,Akali,Shen,Olaf,Aphelios,Kai'Sa,Ornn,Hecarim,Viktor,Lucian,Seraphine,0
