,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
5772,2020,ESPORTSTMNT01/1411005,PGN,Campus Party Sparks,Blue,Zoe,Lux,Xerath,Ornn,Sett,Malphite,Trundle,Cassiopeia,Xayah,Thresh,1
5773,2020,ESPORTSTMNT01/1411005,PGN,DayDreamers,Red,Varus,Syndra,Miss Fortune,LeBlanc,Urgot,Soraka,Graves,Orianna,Jinx,Braum,0
5774,2020,ESPORTSTMNT01/1411025,PGN,Racoon,Blue,Thresh,Gangplank,Syndra,Yuumi,Bard,Sett,Graves,Kassadin,Aphelios,Lulu,1
5775,2020,ESPORTSTMNT01/1411025,PGN,Mkers,Red,Varus,Senna,Pantheon,Zoe,LeBlanc,Ornn,Rek'Sai,Azir,Ezreal,Rakan,0
5776,2020,ESPORTSTMNT01/1411038,PGN,YDN Esports,Blue,,,Syndra,Nidalee,Diana,Sett,Rek'Sai,Orianna,Kalista,Galio,0
5777,2020,ESPORTSTMNT01/1411038,PGN,aNc Outplayed,Red,Graves,Varus,Trundle,Elise,Jarvan IV,Ornn,Lee Sin,Cassiopeia,Aphelios,Karma,1
5778,2020,ESPORTSTMNT01/1411060,PGN,Samsung Morning Stars,Blue,Miss Fortune,Sett,Kalista,Jarvan IV,Trundle,Maokai,Kha'Zix,Azir,Soraka,Senna,1
5779,2020,ESPORTSTMNT01/1411060,PGN,Cyberground Gaming,Red,Varus,Gangplank,Syndra,Zilean,Lee Sin,Wukong,Graves,Diana,Kai'Sa,Thresh,0
5780,2020,ESPORTSTMNT01/1412213,LPLOL,SAMCLAN Esports Club,Blue,Syndra,Thresh,Gragas,Wukong,Renekton,Ornn,Graves,Zoe,Aphelios,Braum,1
5781,2020,ESPORTSTMNT01/1412213,LPLOL,Karma Clan Esports,Red,Sett,Varus,Draven,Azir,Taric,Trundle,Shyvana,Karma,Kalista,Nautilus,0
5782,2020,ESPORTSTMNT01/1412251,LPLOL,GeekCase eSports,Blue,Lulu,Nidalee,Yuumi,LeBlanc,Lee Sin,Aatrox,Graves,Cassiopeia,Syndra,Bard,0
5783,2020,ESPORTSTMNT01/1412251,LPLOL,GTZ Esports,Red,Varus,Senna,Karma,Thresh,Leona,Ornn,Kha'Zix,Orianna,Aphelios,Braum,1
5784,2020,ESPORTSTMNT01/1412277,LPLOL,EGN Esports,Blue,LeBlanc,Lee Sin,Karma,Cassiopeia,Viktor,Ornn,Kha'Zix,Ryze,Varus,Braum,1
5785,2020,ESPORTSTMNT01/1412277,LPLOL,OFFSET Esports,Red,Gangplank,Rek'Sai,Morgana,Thresh,Sylas,Wukong,Trundle,Corki,Miss Fortune,Taric,0
5786,2020,ESPORTSTMNT01/1412296,LPLOL,For The Win Esports,Blue,Blitzcrank,Ekko,Akali,Senna,Miss Fortune,Yorick,Nidalee,Camille,Varus,Nautilus,0
5787,2020,ESPORTSTMNT01/1412296,LPLOL,Boavista FC,Red,Graves,Aphelios,Thresh,LeBlanc,Zoe,Kennen,Trundle,Kled,Tristana,Galio,1
5788,2020,ESPORTSTMNT01/1412467,UL,7more7 Pompa Team,Blue,Zyra,Ezreal,Karma,Miss Fortune,Vayne,Sett,Nidalee,LeBlanc,Aphelios,Bard,1
5789,2020,ESPORTSTMNT01/1412467,UL,Gentlemen's Gaming,Red,Varus,Syndra,Thresh,Lulu,Soraka,Ornn,Graves,Orianna,Kog'Maw,Braum,0
5790,2020,ESPORTSTMNT01/1412496,PRM,EURONICS Gaming,Blue,Kalista,Wukong,Heimerdinger,Ornn,Maokai,Renekton,Gragas,Vel'Koz,Aphelios,Bard,0
5791,2020,ESPORTSTMNT01/1412496,PRM,GamerLegion,Red,Varus,Thresh,Sett,Syndra,Nautilus,Quinn,Shyvana,Jayce,Soraka,Karma,1
5792,2020,ESPORTSTMNT01/1412501,UL,PRIDE,Blue,Thresh,Sett,Lee Sin,Ornn,Twisted Fate,Camille,Gragas,Karma,Kai'Sa,Nautilus,0
5793,2020,ESPORTSTMNT01/1412501,UL,piratesports,Red,Fiddlesticks,Syndra,Varus,Wukong,Irelia,Gangplank,Graves,Cho'Gath,Ezreal,Yuumi,1
5794,2020,ESPORTSTMNT01/1412525,UL,Komputronik H34T,Blue,Zoe,Syndra,Karma,Akali,Mordekaiser,Renekton,Lee Sin,Cassiopeia,Aphelios,Nautilus,1
5795,2020,ESPORTSTMNT01/1412525,UL,Illuminar Gaming,Red,Nidalee,Talon,Varus,LeBlanc,Gangplank,Sett,Graves,Orianna,Miss Fortune,Thresh,0
5796,2020,ESPORTSTMNT01/1412549,PRM,MOUZ NXT,Blue,Syndra,Ezreal,Fiddlesticks,LeBlanc,Twisted Fate,Ornn,Trundle,Ekko,Varus,Bard,1
5797,2020,ESPORTSTMNT01/1412549,PRM,mYinsanity,Red,Kalista,Yasuo,Thresh,Lulu,Irelia,Urgot,Graves,Azir,Aphelios,Karma,0
5798,2020,ESPORTSTMNT01/1412563,UL,AGO ROGUE,Blue,Karma,Thresh,Lulu,Lee Sin,Jarvan IV,Wukong,Trundle,Zoe,Miss Fortune,Yuumi,1
5799,2020,ESPORTSTMNT01/1412563,UL,K1CK,Red,Fiddlesticks,Syndra,Varus,Corki,Sivir,Ornn,Graves,LeBlanc,Ezreal,Bard,0
5800,2020,ESPORTSTMNT01/1412568,PRM,ad hoc gaming,Blue,Syndra,Ornn,Kalista,Malphite,Renekton,Aatrox,Nidalee,Orianna,Soraka,Nautilus,1
5801,2020,ESPORTSTMNT01/1412568,PRM,OP innogy eSport,Red,LeBlanc,Varus,Yuumi,Ezreal,Urgot,Sylas,Graves,Vel'Koz,Aphelios,Thresh,0
5802,2020,ESPORTSTMNT01/1412589,PRM,SK Gaming Prime,Blue,Kayn,Soraka,Syndra,Darius,Zoe,Ornn,Wukong,Galio,Miss Fortune,Yuumi,0
5803,2020,ESPORTSTMNT01/1412589,PRM,Unicorns of Love Sexy Edition,Red,Graves,Azir,Varus,LeBlanc,Malphite,Camille,Kha'Zix,Orianna,Aphelios,Lulu,1
5804,2020,ESPORTSTMNT01/1412608,PRM,FC Schalke 04 Evolution,Blue,Karma,Kalista,Graves,Sett,Renekton,Ornn,Olaf,Orianna,Aphelios,Lulu,1
5805,2020,ESPORTSTMNT01/1412608,PRM,Berlin International Gaming,Red,Varus,Syndra,Thresh,Lee Sin,Zoe,Maokai,Trundle,Azir,Ezreal,Yuumi,0
5806,2020,ESPORTSTMNT01/1412615,LPLOL,GTZ Esports,Blue,Rek'Sai,Gangplank,Sylas,Ryze,Trundle,Ornn,Elise,Akali,Varus,Lulu,0
5807,2020,ESPORTSTMNT01/1412615,LPLOL,EGN Esports,Red,Aphelios,LeBlanc,Galio,Syndra,Graves,Soraka,Volibear,Twisted Fate,Miss Fortune,Thresh,1
5808,2020,ESPORTSTMNT01/1412668,BRCC,Redemption eSports Porto Alegre,Blue,Karma,Aphelios,Azir,Gangplank,Lucian,Ornn,Olaf,Orianna,Ezreal,Yuumi,0
5809,2020,ESPORTSTMNT01/1412668,BRCC,Team oNe eSports,Red,Varus,Senna,Syndra,Zoe,Wukong,Sylas,Lee Sin,Viktor,Kai'Sa,Lulu,1
5810,2020,ESPORTSTMNT01/1412679,BRCC,Rensga eSports,Blue,Thresh,Ezreal,Sett,Karma,Azir,Jax,Trundle,Orianna,Aphelios,Nautilus,0
5811,2020,ESPORTSTMNT01/1412679,BRCC,RED Canids,Red,Varus,Graves,Syndra,Gangplank,Viktor,Wukong,Kindred,Sylas,Kog'Maw,Braum,1
5812,2020,ESPORTSTMNT01/1412682,BRCC,Havan Liberty,Blue,Senna,Syndra,LeBlanc,Malphite,Zoe,Wukong,Lee Sin,Orianna,Kalista,Blitzcrank,1
5813,2020,ESPORTSTMNT01/1412682,BRCC,Falkol,Red,Varus,Graves,Sett,Azir,Camille,Renekton,Trundle,Corki,Ezreal,Thresh,0
5814,2020,ESPORTSTMNT01/1412826,GLL,Rejects Gaming,Blue,Rumble,Cassiopeia,Ezreal,Ornn,Illaoi,Kayn,Elise,Pantheon,Varus,Nautilus,0
5815,2020,ESPORTSTMNT01/1412826,GLL,Gamespace Mediterranean College Esports,Red,Nidalee,Syndra,Wukong,Aatrox,Orianna,Karma,Graves,Corki,Miss Fortune,Thresh,1
5816,2020,ESPORTSTMNT01/1412835,PRM,OP innogy eSport,Blue,Fiddlesticks,Ezreal,Aphelios,Kayn,Wukong,Mordekaiser,Taliyah,Renekton,Kalista,Sett,0
5817,2020,ESPORTSTMNT01/1412835,PRM,MOUZ NXT,Red,Graves,Thresh,Varus,Pantheon,Sylas,Ornn,Trundle,Corki,Malphite,Senna,1
5818,2020,ESPORTSTMNT01/1412863,GLL,Team Refuse,Blue,Graves,Kindred,Yasuo,Cassiopeia,Azir,Ornn,Trundle,Corki,Tristana,Yuumi,0
5819,2020,ESPORTSTMNT01/1412863,GLL,Game Changers,Red,Kalista,Zoe,Syndra,Thresh,Orianna,Sett,Kayn,Ekko,Aphelios,Braum,1
5820,2020,ESPORTSTMNT01/1412869,UL,K1CK,Blue,Nidalee,Yuumi,Aphelios,Ornn,Orianna,Wukong,Lee Sin,Rumble,Varus,Braum,1
5821,2020,ESPORTSTMNT01/1412869,UL,PRIDE,Red,Syndra,Zoe,Karma,Twisted Fate,LeBlanc,Gangplank,Graves,Cassiopeia,Kalista,Thresh,0
5822,2020,ESPORTSTMNT01/1412875,PGN,Racoon,Blue,Soraka,Ornn,Graves,LeBlanc,Cassiopeia,Renekton,Elise,Kalista,Ziggs,Thresh,0
5823,2020,ESPORTSTMNT01/1412875,PGN,Samsung Morning Stars,Red,Varus,Sett,Syndra,Zoe,Azir,Gangplank,Lee Sin,Twisted Fate,Aphelios,Lulu,1
5824,2020,ESPORTSTMNT01/1412877,PRM,Berlin International Gaming,Blue,Syndra,Fiddlesticks,Ezreal,Ornn,Malphite,Shyvana,Graves,Karma,Miss Fortune,Thresh,0
5825,2020,ESPORTSTMNT01/1412877,PRM,mYinsanity,Red,Trundle,Kalista,Varus,,Maokai,Sion,Gragas,Orianna,Aphelios,Lulu,1
5826,2020,ESPORTSTMNT01/1412925,PGN,Cyberground Gaming,Blue,Varus,Zoe,Lux,Ziggs,Orianna,Ornn,Sejuani,Syndra,Miss Fortune,Taric,1
5827,2020,ESPORTSTMNT01/1412925,PGN,DayDreamers,Red,Sett,Kalista,Ekko,Trundle,Olaf,Camille,Jarvan IV,Xerath,Kai'Sa,Thresh,0
5828,2020,ESPORTSTMNT01/1412928,UL,7more7 Pompa Team,Blue,Karma,Ezreal,Wukong,Ornn,Aatrox,Mordekaiser,Lee Sin,Syndra,Miss Fortune,Leona,0
5829,2020,ESPORTSTMNT01/1412928,UL,Illuminar Gaming,Red,Varus,Sett,Aphelios,Yuumi,Thresh,Gangplank,Trundle,Zoe,Senna,Nautilus,1
5830,2020,ESPORTSTMNT01/1412929,GLL,Anorthosis Famagusta Esports,Blue,Karthus,Cassiopeia,Graves,Malphite,Orianna,Ornn,Rek'Sai,Azir,Draven,Thresh,0
5831,2020,ESPORTSTMNT01/1412929,GLL,WLGaming Esports,Red,Syndra,Varus,Trundle,Renekton,Karma,Sett,Elise,Taliyah,Kalista,Taric,1
5832,2020,ESPORTSTMNT01/1412940,PRM,GamerLegion,Blue,Lulu,Thresh,Syndra,LeBlanc,Akali,Camille,Shyvana,Vel'Koz,Soraka,Sett,1
5833,2020,ESPORTSTMNT01/1412940,PRM,FC Schalke 04 Evolution,Red,Kalista,Heimerdinger,Varus,Jayce,,Ornn,Graves,Kassadin,Aphelios,Karma,0
5834,2020,ESPORTSTMNT01/1412945,GLL,Pyrsos Esports,Blue,Sett,Cassiopeia,Varus,Irelia,Elise,Gangplank,Graves,Orianna,Ezreal,Yuumi,0
5835,2020,ESPORTSTMNT01/1412945,GLL,Intrepid Fox Gaming,Red,Jax,Lee Sin,Syndra,Ornn,LeBlanc,Renekton,Ekko,Corki,Aphelios,Lulu,1
5836,2020,ESPORTSTMNT01/1412957,PGN,aNc Outplayed,Blue,Karthus,Ornn,Thresh,Kai'Sa,Miss Fortune,Sett,Rek'Sai,Syndra,Ezreal,Karma,1
5837,2020,ESPORTSTMNT01/1412957,PGN,Campus Party Sparks,Red,Nidalee,Aphelios,Varus,Yuumi,Soraka,Malphite,Trundle,Galio,Xayah,Bard,0
5838,2020,ESPORTSTMNT01/1412975,PRM,EURONICS Gaming,Blue,Kayn,Kha'Zix,Shyvana,Orianna,Camille,Gragas,Jarvan IV,Zoe,Ezreal,Yuumi,0
5839,2020,ESPORTSTMNT01/1412975,PRM,Unicorns of Love Sexy Edition,Red,Sett,Varus,Syndra,Maokai,Ornn,Vladimir,Wukong,Yasuo,Senna,Soraka,1
5840,2020,ESPORTSTMNT01/1412985,PGN,Mkers,Blue,Cassiopeia,Aphelios,Ezreal,Yasuo,Kassadin,Soraka,Trundle,Akali,Varus,Alistar,1
5841,2020,ESPORTSTMNT01/1412985,PGN,YDN Esports,Red,Sett,Syndra,Olaf,Gangplank,Thresh,Ornn,Sejuani,Azir,Sivir,Karma,0
5842,2020,ESPORTSTMNT01/1412997,PRM,SK Gaming Prime,Blue,Soraka,Thresh,Syndra,Aatrox,Ornn,Sion,Shyvana,Azir,Aphelios,Lulu,0
5843,2020,ESPORTSTMNT01/1412997,PRM,ad hoc gaming,Red,Varus,Fiddlesticks,Yuumi,Mordekaiser,Sylas,Malphite,Graves,Ekko,Kalista,Nautilus,1
5844,2020,ESPORTSTMNT01/1413164,OCS,UQ Union,Blue,Miss Fortune,Wukong,Kindred,Evelynn,Trundle,Malphite,Sejuani,Viktor,Yasuo,Sett,1
5845,2020,ESPORTSTMNT01/1413164,OCS,ORDER Academy,Red,Varus,Zoe,Aphelios,Ornn,Senna,Aatrox,Ekko,Lissandra,Ezreal,Thresh,0
5846,2020,ESPORTSTMNT01/1413175,OCS,Pentanet.GG Rise,Blue,Shaco,Fiddlesticks,Ezreal,Caitlyn,Miss Fortune,Ornn,Jarvan IV,Syndra,Aphelios,Yuumi,1
5847,2020,ESPORTSTMNT01/1413175,OCS,QUT Tigers,Red,Varus,Zoe,Poppy,Graves,Kindred,Cassiopeia,Trundle,Irelia,Kai'Sa,Karma,0
5848,2020,ESPORTSTMNT01/1413197,OCS,UTS Esports,Blue,LeBlanc,Yasuo,Kindred,Malphite,Poppy,Wukong,Rek'Sai,Karma,Ashe,Nautilus,0
5849,2020,ESPORTSTMNT01/1413197,OCS,Legacy Genesis,Red,Varus,Sett,Jax,Twisted Fate,Orianna,Mordekaiser,Fiddlesticks,Nocturne,Ezreal,Bard,1
5850,2020,ESPORTSTMNT01/1413215,OCS,Mammoth Academy,Blue,Nidalee,Ornn,Sett,Nautilus,Zilean,Aatrox,Trundle,Orianna,Varus,Karma,1
5851,2020,ESPORTSTMNT01/1413215,OCS,Chiefs Academy,Red,Syndra,Zoe,Thresh,Fiora,Camille,Mordekaiser,Elise,Talon,Ezreal,Bard,0
5852,2020,ESPORTSTMNT01/1413231,OCS,Gravitas Academy,Blue,Cassiopeia,Bard,Varus,Graves,Kindred,Aatrox,Trundle,Corki,Ezreal,Yuumi,0
5853,2020,ESPORTSTMNT01/1413231,OCS,Dire Cubs,Red,Fiddlesticks,Syndra,Sett,Mordekaiser,Galio,Ornn,Lee Sin,Zoe,Aphelios,Karma,1
5854,2020,ESPORTSTMNT01/1413338,PGN,DayDreamers,Blue,Kalista,Aphelios,Sett,Nidalee,Kassadin,Poppy,Trundle,Zilean,Vayne,Yuumi,1
5855,2020,ESPORTSTMNT01/1413338,PGN,aNc Outplayed,Red,Wukong,Varus,Syndra,Soraka,Fiora,Ornn,Lee Sin,LeBlanc,Ezreal,Karma,0
5856,2020,ESPORTSTMNT01/1413601,OPL,Avant Gaming,Blue,Olaf,Nidalee,Karma,Sett,Bard,Maokai,Wukong,Taliyah,Caitlyn,Senna,0
5857,2020,ESPORTSTMNT01/1413601,OPL,Chiefs Esports Club,Red,Varus,Ornn,Fiddlesticks,Ekko,Orianna,Kayle,Graves,Syndra,Ezreal,Yuumi,1
5858,2020,ESPORTSTMNT01/1413609,OPL,Legacy Esports,Blue,Syndra,Trundle,LeBlanc,Sylas,Irelia,Mordekaiser,Graves,Ornn,Ashe,Yuumi,1
5859,2020,ESPORTSTMNT01/1413609,OPL,Gravitas,Red,Varus,Karma,Kalista,Aphelios,Miss Fortune,Sett,Lee Sin,Ekko,Ezreal,Senna,0
5860,2020,ESPORTSTMNT01/1413619,OPL,MAMMOTH,Blue,Azir,Syndra,Kalista,Yuumi,Nautilus,Wukong,Nidalee,Karma,Aphelios,Thresh,0
5861,2020,ESPORTSTMNT01/1413619,OPL,Dire Wolves,Red,Varus,Ornn,Ezreal,Yasuo,Sett,Malphite,Graves,Zoe,Miss Fortune,Leona,1
5862,2020,ESPORTSTMNT01/1413629,OPL,Pentanet.GG,Blue,Yuumi,Graves,Nidalee,Kassadin,Syndra,Maokai,Wukong,Azir,Kalista,Sett,0
5863,2020,ESPORTSTMNT01/1413629,OPL,ORDER,Red,Varus,Fiddlesticks,Nocturne,Gangplank,Ornn,Renekton,Trundle,Zoe,Aphelios,Thresh,1
5864,2020,ESPORTSTMNT01/1413742,LCSA,FlyQuest Academy,Blue,Sett,Kalista,Aphelios,Olaf,Kassadin,Ornn,Lee Sin,Corki,Kai'Sa,Nautilus,1
5865,2020,ESPORTSTMNT01/1413742,LCSA,Cloud9 Academy,Red,Varus,Syndra,Graves,Nocturne,Azir,Gangplank,Rek'Sai,Karma,Ezreal,Yuumi,0
5866,2020,ESPORTSTMNT01/1413786,LCSA,Dignitas Academy,Blue,Syndra,Karma,Olaf,Sett,Zoe,Ornn,Lee Sin,Azir,Varus,Tahm Kench,0
5867,2020,ESPORTSTMNT01/1413786,LCSA,TSM Academy,Red,Graves,Kalista,Ezreal,Nidalee,Kindred,Aatrox,Trundle,Corki,Aphelios,Thresh,1
5868,2020,ESPORTSTMNT01/1413931,OPL,MAMMOTH,Blue,Bard,Zoe,Nidalee,Syndra,Ezreal,Renekton,Graves,Orianna,Kalista,Sett,0
5869,2020,ESPORTSTMNT01/1413931,OPL,Legacy Esports,Red,Varus,Lucian,Yasuo,Ahri,Azir,Ornn,Kindred,Karma,Aphelios,Soraka,1
5870,2020,ESPORTSTMNT01/1413942,OPL,Chiefs Esports Club,Blue,Zoe,Graves,Nidalee,Orianna,Azir,Ornn,Trundle,Syndra,Ezreal,Karma,1
5871,2020,ESPORTSTMNT01/1413942,OPL,ORDER,Red,Varus,Yuumi,Soraka,Jayce,Kayle,Sett,Lee Sin,Akali,Kalista,Taric,0
5872,2020,ESPORTSTMNT01/1413949,OPL,Gravitas,Blue,Caitlyn,Graves,Thresh,Kalista,Ezreal,Poppy,Gragas,Yasuo,Syndra,Nautilus,1
5873,2020,ESPORTSTMNT01/1413949,OPL,Avant Gaming,Red,Yuumi,Varus,Karma,Nidalee,Kassadin,Ornn,Trundle,Ekko,Aphelios,Braum,0
5874,2020,ESPORTSTMNT01/1413961,OPL,Dire Wolves,Blue,Fiddlesticks,Kalista,Trundle,Azir,Zoe,Ornn,Lee Sin,Syndra,Aphelios,Lulu,1
5875,2020,ESPORTSTMNT01/1413961,OPL,Pentanet.GG,Red,Varus,Graves,Cassiopeia,Nidalee,Karma,Janna,Olaf,Ekko,Ezreal,Yuumi,0
5876,2020,ESPORTSTMNT01/1414013,CBLOL,Vivo Keyd,Blue,Elise,Senna,Miss Fortune,Kassadin,Wukong,Ornn,Nidalee,Azir,Aphelios,Nautilus,1
5877,2020,ESPORTSTMNT01/1414013,CBLOL,Prodigy Esports,Red,Varus,Graves,Trundle,Lulu,Renekton,Camille,Olaf,Syndra,Ezreal,Yuumi,0
5878,2020,ESPORTSTMNT01/1414038,CBLOL,KaBuM! Esports,Blue,Wukong,Senna,Jarvan IV,Kalista,Irelia,Jayce,Elise,Syndra,Aphelios,Leona,0
5879,2020,ESPORTSTMNT01/1414038,CBLOL,Santos e-Sports,Red,Varus,Ezreal,Thresh,Nidalee,Lee Sin,Camille,Trundle,Azir,Ziggs,Nautilus,1
5880,2020,ESPORTSTMNT01/1414048,CBLOL,INTZ,Blue,Syndra,Draven,Aphelios,Azir,LeBlanc,Renekton,Sett,Cassiopeia,Ezreal,Yuumi,0
5881,2020,ESPORTSTMNT01/1414048,CBLOL,paiN Gaming,Red,Varus,Trundle,Miss Fortune,Orianna,Kassadin,Camille,Olaf,Galio,Kalista,Thresh,1
5882,2020,ESPORTSTMNT01/1414064,CBLOL,Flamengo MDL,Blue,Nautilus,Senna,Syndra,LeBlanc,Kassadin,Jayce,Olaf,Azir,Ezreal,Thresh,0
5883,2020,ESPORTSTMNT01/1414064,CBLOL,FURIA,Red,Varus,Trundle,Graves,Elise,Zoe,Wukong,Lee Sin,Orianna,Kalista,Sett,1
5884,2020,ESPORTSTMNT01/1414076,LCS,Evil Geniuses,Blue,Sett,Ornn,Syndra,Zoe,Galio,Poppy,Trundle,Twisted Fate,Aphelios,Lulu,1
5885,2020,ESPORTSTMNT01/1414076,LCS,Counter Logic Gaming,Red,Varus,Kalista,Graves,Malphite,LeBlanc,Jayce,Nidalee,Cassiopeia,Ezreal,Yuumi,0
5886,2020,ESPORTSTMNT01/1414100,LCS,TSM,Blue,Sett,Yuumi,Ornn,LeBlanc,Ekko,Aatrox,Kayn,Syndra,Kalista,Taric,0
5887,2020,ESPORTSTMNT01/1414100,LCS,Team Liquid,Red,Varus,Graves,Zilean,Jarvan IV,Lee Sin,Mordekaiser,Trundle,Azir,Aphelios,Bard,1
5888,2020,ESPORTSTMNT01/1414121,LCS,Immortals,Blue,Ornn,Aphelios,Yuumi,Corki,Viktor,Karma,Graves,Galio,Kai'Sa,Nautilus,0
5889,2020,ESPORTSTMNT01/1414121,LCS,FlyQuest,Red,Varus,Syndra,Kalista,Aatrox,Wukong,Sett,Kindred,Cassiopeia,Ezreal,Rakan,1
5890,2020,ESPORTSTMNT01/1414138,LCS,Golden Guardians,Blue,Ornn,Kalista,Yuumi,Karma,Zoe,Renekton,Graves,Ekko,Kai'Sa,Thresh,1
5891,2020,ESPORTSTMNT01/1414138,LCS,Dignitas,Red,Varus,Syndra,Aphelios,LeBlanc,Galio,Sett,Trundle,Orianna,Ezreal,Leona,0
5892,2020,ESPORTSTMNT01/1414280,CBLOL,INTZ,Blue,Senna,Camille,Aatrox,Irelia,Jayce,Malphite,Graves,Orianna,Aphelios,Sett,0
5893,2020,ESPORTSTMNT01/1414280,CBLOL,Santos e-Sports,Red,Varus,Trundle,Wukong,Thresh,Gragas,Renekton,Jarvan IV,Azir,Kalista,Taric,1
5894,2020,ESPORTSTMNT01/1414291,CBLOL,paiN Gaming,Blue,Senna,Syndra,Aphelios,Thresh,Gangplank,Renekton,Graves,LeBlanc,Draven,Nautilus,1
5895,2020,ESPORTSTMNT01/1414291,CBLOL,Vivo Keyd,Red,Varus,Kalista,Ezreal,Ornn,Malphite,Wukong,Nidalee,Zoe,Jhin,Braum,0
5896,2020,ESPORTSTMNT01/1414311,CBLOL,Prodigy Esports,Blue,Kalista,Thresh,Aphelios,LeBlanc,Zoe,Renekton,Graves,Galio,Miss Fortune,Nautilus,0
5897,2020,ESPORTSTMNT01/1414311,CBLOL,Flamengo MDL,Red,Senna,Varus,Elise,Kassadin,,Wukong,Lee Sin,Syndra,Ezreal,Leona,1
5898,2020,ESPORTSTMNT01/1414316,CBLOL,FURIA,Blue,Jayce,Syndra,Ezreal,Camille,Kassadin,Aatrox,Nidalee,Orianna,Senna,Maokai,0
5899,2020,ESPORTSTMNT01/1414316,CBLOL,KaBuM! Esports,Red,Varus,Sett,Renekton,Graves,Kindred,Wukong,Trundle,Azir,Aphelios,Karma,1
5900,2020,ESPORTSTMNT01/1414437,GLL,Anorthosis Famagusta Esports,Blue,Jax,Lee Sin,Syndra,Lulu,Nautilus,Gangplank,Graves,Orianna,Ezreal,Yuumi,0
5901,2020,ESPORTSTMNT01/1414437,GLL,Pyrsos Esports,Red,Varus,Thresh,Rek'Sai,Xerath,Renekton,Sett,Nidalee,Kassadin,Aphelios,Rakan,1
5902,2020,ESPORTSTMNT01/1414483,GLL,Game Changers,Blue,Ezreal,Illaoi,Karthus,Orianna,Fiora,Ornn,Zac,Azir,Aphelios,Braum,1
5903,2020,ESPORTSTMNT01/1414483,GLL,Gamespace Mediterranean College Esports,Red,Zoe,Aatrox,Graves,Yasuo,Cassiopeia,Rumble,Kindred,Kassadin,Varus,Karma,0
5904,2020,ESPORTSTMNT01/1414649,NEXO,Europe Saviors Anonymous,Blue,Fiddlesticks,Teemo,Ornn,Aatrox,Darius,Ryze,Amumu,Jarvan IV,Senna,Riven,1
5905,2020,ESPORTSTMNT01/1414649,NEXO,Astralis SB,Red,Varus,Renekton,Malphite,Kled,Fizz,Camille,Warwick,Yuumi,Xerath,Irelia,0
5906,2020,ESPORTSTMNT01/1414672,DL,LowLandLions,Blue,Ivern,Ezreal,Varus,Jarvan IV,Orianna,Mordekaiser,Trundle,Corki,Kai'Sa,Nautilus,1
5907,2020,ESPORTSTMNT01/1414672,DL,Team Echo Zulu,Red,Thresh,Syndra,Kalista,Kled,Azir,Ornn,Zac,Xerath,Aphelios,Lulu,0
5908,2020,ESPORTSTMNT01/1414673,NEXO,Movistar Riders Academy,Blue,Zoe,Lulu,Karma,Wukong,Ornn,Fiora,Graves,Ekko,Ezreal,Yuumi,0
5909,2020,ESPORTSTMNT01/1414673,NEXO,Kawaii Kiwis,Red,Ivern,Bard,Syndra,Camille,Gangplank,Sion,Sett,Galio,Aphelios,Soraka,1
5910,2020,ESPORTSTMNT01/1414677,NLC,Godsent,Blue,Yuumi,Trundle,Sett,LeBlanc,Renekton,Camille,Skarner,Orianna,Aphelios,Lulu,0
5911,2020,ESPORTSTMNT01/1414677,NLC,JD|XL,Red,Varus,Syndra,Kalista,Azir,Fiora,Wukong,Graves,Galio,Ezreal,Karma,1
5912,2020,ESPORTSTMNT01/1414688,DL,PSV Esports,Blue,Karma,Senna,Thresh,Renekton,Kayle,Ornn,Kindred,Syndra,Miss Fortune,Nautilus,0
5913,2020,ESPORTSTMNT01/1414688,DL,Team THRLL,Red,Graves,Aphelios,Sett,Lee Sin,Nidalee,Wukong,Trundle,Zoe,Ezreal,Yuumi,1
5914,2020,ESPORTSTMNT01/1414696,NLC,Riddle Esports,Blue,Twisted Fate,Sett,Syndra,Lee Sin,Trundle,Mordekaiser,Graves,LeBlanc,Aphelios,Lulu,1
5915,2020,ESPORTSTMNT01/1414696,NLC,ENCE,Red,Varus,Kalista,Nidalee,Maokai,Aatrox,Ornn,Skarner,Orianna,Ezreal,Karma,0
5916,2020,ESPORTSTMNT01/1414701,NEXO,Vodafone Giants Academy,Blue,Yuumi,Soraka,Zoe,Karma,Varus,Lucian,Shaco,Orianna,Kalista,Sett,0
5917,2020,ESPORTSTMNT01/1414701,NEXO,Arena Quesito,Red,Taric,Wukong,Syndra,Kayn,Fiddlesticks,Gangplank,Lee Sin,Akali,Kennen,Lux,1
5918,2020,ESPORTSTMNT01/1414705,DL,LowLandLions,Blue,Aatrox,Soraka,Varus,Azir,Jarvan IV,Kled,Trundle,Orianna,Kalista,Taric,1
5919,2020,ESPORTSTMNT01/1414705,DL,mCon esports,Red,Thresh,Syndra,Senna,Mordekaiser,LeBlanc,Wukong,Gragas,Galio,Aphelios,Lulu,0
5920,2020,ESPORTSTMNT01/1414722,NLC,Nordavind,Blue,Nidalee,Wukong,Yuumi,Taliyah,Trundle,Maokai,Graves,Zoe,Miss Fortune,Lulu,1
5921,2020,ESPORTSTMNT01/1414722,NLC,Team Singularity,Red,Varus,Syndra,Sett,Mordekaiser,Azir,Ornn,Lee Sin,LeBlanc,Aphelios,Karma,0
